"releaseID","romID","releaseTitleName","regionLocalizedID","TEMPregionLocalizedName","TEMPsystemShortName","TEMPsystemName","releaseCoverFront","releaseCoverBack","releaseCoverCart","releaseCoverDisc","releaseDescription","releaseDeveloper","releasePublisher","releaseGenre","releaseDate","releaseReferenceURL"
16809,15464,"The Incredible Crash Dummies",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16810,15464,"The Incredible Crash Dummies",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16811,15464,"The Incredible Crash Dummies",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16812,15465,"The Incredible Hulk",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16813,15465,"The Incredible Hulk",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16814,15466,"Indiana Jones and the Last Crusade",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16815,15466,"Indiana Jones and the Last Crusade",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16816,15467,"Iron Man X-O Manowar in Heavy Metal",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16817,15467,"Iron Man X-O Manowar in Heavy Metal",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16818,15468,"The Itchy & Scratchy Game",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16819,15468,"The Itchy & Scratchy Game",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16820,15469,"J.League GG Pro Striker '94",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16821,15470,"J.League Soccer: Dream Eleven",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16822,15471,"James Bond 007: The Duel",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16823,15472,"James Pond 3: Operation Starfi5h",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16824,15473,"James Pond II: Codename RoboCod",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16825,15474,"James Pond II: Codename RoboCod",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16826,15475,"Jang Pung II",14,"Korea","GG","Sega Game Gear","","","","","","","","","",""
16827,15476,"Jeopardy!",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16828,15477,"Jeopardy!: Sports Edition",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16829,15477,"Jeopardy!: Sports Edition",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16830,15478,"Joe Montana Football",13,"Japan","GG","Sega Game Gear","","","","","","","","","",""
16831,15479,"Joe Montana Football",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16832,15479,"Joe Montana Football",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16833,15480,"Journey from Darkness: Strider Returns",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16834,15480,"Journey from Darkness: Strider Returns",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
16835,15481,"Judge Dredd",7,"Europe","GG","Sega Game Gear","","","","","","","","","",""
16836,15481,"Judge Dredd",21,"USA","GG","Sega Game Gear","","","","","","","","","",""
