"releaseID","romID","releaseTitleName","regionLocalizedID","TEMPregionLocalizedName","TEMPsystemShortName","TEMPsystemName","releaseCoverFront","releaseCoverBack","releaseCoverCart","releaseCoverDisc","releaseDescription","releaseDeveloper","releasePublisher","releaseGenre","releaseDate","releaseReferenceURL"
114890,66981,"MTV Sports: T.J. Lavin's Ultimate BMX",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114891,66982,"Muppet Monster Adventure",9,"France","PSX","Sony PlayStation","","","","","","","","","",""
114892,66983,"Muppet Monster Adventure",10,"Germany","PSX","Sony PlayStation","","","","","","","","","",""
114893,66984,"Muppet Monster Adventure",12,"Italy","PSX","Sony PlayStation","","","","","","","","","",""
114894,66985,"Muppet Monster Adventure",17,"Spain","PSX","Sony PlayStation","","","","","","","","","",""
114895,66986,"Muppet Monster Adventure",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114896,66987,"Muppet RaceMania",9,"France","PSX","Sony PlayStation","","","","","","","","","",""
114897,66988,"Muppet RaceMania",10,"Germany","PSX","Sony PlayStation","","","","","","","","","",""
114898,66989,"Muppet RaceMania",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114899,66990,"Mushitarou",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114900,66991,"Music 2000",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114901,66992,"Music: Music Creation for the PlayStation",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114902,66993,"Mutekiou Tri-Zenon",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114903,66994,"My Disney Kitchen",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114904,66995,"My Dream: On Air ga Matenakute (Disc 1)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114905,66996,"My Dream: On Air ga Matenakute (Disc 2)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114906,66997,"My Garden",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114907,66998,"My Home Dream",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114908,66999,"Myst",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114909,67000,"Myst",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114910,67001,"Myst",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114911,67002,"Myst",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114912,67003,"Mystic Mind: Yureru Omoi (Disc 1)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114913,67004,"Mystic Mind: Yureru Omoi (Disc 2)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114914,67005,"N-Gen Racing",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114915,67006,"N-Gen Racing",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114916,67007,"N2O",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114917,67008,"N2O: Nitrous Oxide",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114918,67009,"Nagano Winter Olympics '98",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114919,67010,"Nagano Winter Olympics '98",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114920,67011,"Nainai no Meitantei",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114921,67012,"Namco Anthology 1",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114922,67013,"Namco Anthology 2",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114923,67014,"Namco Demo CD",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114924,67015,"Namco Museum Encore",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114925,67016,"Namco Museum Encore",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114926,67017,"Namco Museum Encore",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114927,67018,"Namco Museum Vol. 1",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114928,67019,"Namco Museum Vol. 1",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114929,67020,"Namco Museum Vol. 1",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114930,67021,"Namco Museum Vol. 2",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114931,67022,"Namco Museum Vol. 2",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114932,67023,"Namco Museum Vol. 2",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114933,67024,"Namco Museum Vol. 2",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114934,67025,"Namco Museum Vol. 3",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114935,67026,"Namco Museum Vol. 3",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114936,67027,"Namco Museum Vol. 3",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114937,67028,"Namco Museum Vol. 4",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114938,67029,"Namco Museum Vol. 4",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114939,67030,"Namco Museum Vol. 4",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114940,67031,"Namco Museum Vol. 5",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114941,67032,"Namco Museum Vol. 5",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114942,67033,"Namco Museum Vol. 5",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114943,67034,"Namco Soccer Prime Goal",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114944,67035,"Namco Tennis Smash Court",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114945,67036,"Nanatsu no Hikan (Disc 1)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114946,67037,"Nanatsu no Hikan (Disc 2)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114947,67038,"Nanatsu no Hikan (Disc 3)",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114948,67039,"NanoTek Warrior",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114949,67040,"NanoTek Warrior",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114950,67041,"Naruto: Shinobi no Sato no Jintori Gassen",13,"Japan","PSX","Sony PlayStation","","","","","","","","","",""
114951,67042,"NASCAR 2000",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114952,67043,"NASCAR 2000",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114953,67044,"NASCAR 2001",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114954,67045,"NASCAR 98",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114955,67046,"NASCAR 98",9,"France","PSX","Sony PlayStation","","","","","","","","","",""
114956,67047,"NASCAR 98",10,"Germany","PSX","Sony PlayStation","","","","","","","","","",""
114957,67048,"NASCAR 98",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114958,67049,"NASCAR 98 Collector's Edition",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114959,67050,"NASCAR 99",7,"Europe","PSX","Sony PlayStation","","","","","","","","","",""
114960,67051,"NASCAR 99",9,"France","PSX","Sony PlayStation","","","","","","","","","",""
114961,67052,"NASCAR 99",10,"Germany","PSX","Sony PlayStation","","","","","","","","","",""
114962,67053,"NASCAR 99",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114963,67054,"NASCAR 99 Legacy",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114964,67055,"NASCAR Heat",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114965,67056,"NASCAR Racing",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114966,67057,"NASCAR Rumble",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114967,67058,"NASCAR Thunder 2002",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114968,67059,"NASCAR Thunder 2003",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
114969,67060,"NASCAR Thunder 2004",21,"USA","PSX","Sony PlayStation","","","","","","","","","",""
