"Title","CoverRegionName","CoverType","CoverURL"
"Burai: Hachigyoku no Yuushi Densetsu","Burai: Hachigyoku no Yuushi Densetsu (JP, 08/06/91)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/2/6/589226_4483_back.jpg"
"Burai: Hachigyoku no Yuushi Densetsu","Burai: Hachigyoku no Yuushi Densetsu (JP, 08/06/91)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/2/2/6/589226_4483_spine.jpg"
"Burai: Hachigyoku no Yuushi Densetsu","Burai: Hachigyoku no Yuushi Densetsu (JP, 08/06/91)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/2/2/6/589226_4483_flap.jpg"
"Buster Bros.","Pomping World (JP, 05/31/91)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/2/8/589228_4357_front.jpg"
"Buster Bros.","Pomping World (JP, 05/31/91)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/2/8/589228_4357_back.jpg"
"Buster Bros.","Pomping World (JP, 05/31/91)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/2/2/8/589228_4357_spine.jpg"
"Buster Bros.","Buster Bros. (US, 1993)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/2/8/589228_101920_front.jpg"
"Buster Bros.","Buster Bros. (US, 1993)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/2/8/589228_101920_back.jpg"
"Buster Bros.","Buster Bros. (US, 1993)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/2/2/8/589228_101920_spine.jpg"
"CAL II","CAL II (JP, 03/31/93)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/2/9/589229_4165_front.jpg"
"CAL II","CAL II (JP, 03/31/93)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/2/9/589229_4165_back.jpg"
"CAL III: Kanketsuhen","CAL III: Kanketsuhen (JP, 03/25/94)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/3/0/589230_4166_front.jpg"
"CAL III: Kanketsuhen","CAL III: Kanketsuhen (JP, 03/25/94)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/3/0/589230_4166_back.jpg"
"Camp California","Camp California (US, 1993)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/3/1/589231_40591_front.jpg"
"Card Angels","Card Angels (JP, 12/09/94)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/3/2/589232_5130_front.jpg"
"Card Angels","Card Angels (JP, 12/09/94)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/3/2/589232_5130_back.jpg"
"Card Angels","Card Angels (JP, 12/09/94)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/2/3/2/589232_5130_flap.jpg"
"Where in the World is Carmen Sandiego?","Carmen Sandiego o Oe! Sekaihen (JP, 03/30/90)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/1/6/0/916160_4975_front.jpg"
"Where in the World is Carmen Sandiego?","Carmen Sandiego o Oe! Sekaihen (JP, 03/30/90)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/1/6/0/916160_4975_back.jpg"
"Where in the World is Carmen Sandiego?","Carmen Sandiego o Oe! Sekaihen (JP, 03/30/90)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/1/6/0/916160_4975_flap.jpg"
"Akumajou Dracula X: Chi no Rondo","Akumajou Dracula X: Chi no Rondo (JP, 10/29/93)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/6/4/589264_3940_front.jpg"
"Akumajou Dracula X: Chi no Rondo","Akumajou Dracula X: Chi no Rondo (JP, 10/29/93)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/6/4/589264_3940_back.jpg"
"Akumajou Dracula X: Chi no Rondo","Akumajou Dracula X: Chi no Rondo (JP, 10/29/93)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/2/6/4/589264_3940_spine.jpg"
"Akumajou Dracula X: Chi no Rondo","Akumajou Dracula X: Chi no Rondo (JP, 10/29/93)","Box Flap","http://image.gamespotcdn.net/gamespot/images/box/2/6/4/589264_3940_flap.jpg"
"CD Battle Hikari no Yuushatachi","CD Battle Hikari no Yuushatachi (JP, 03/19/93)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/2/3/3/589233_4849_front.jpg"
"CD Battle Hikari no Yuushatachi","CD Battle Hikari no Yuushatachi (JP, 03/19/93)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/2/3/3/589233_4849_back.jpg"
"Super Air Zonk","CD Denjin: Rockabilly Tengoku (JP, 07/30/93)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/1/1/2/916112_8989_front.jpg"
"Super Air Zonk","CD Denjin: Rockabilly Tengoku (JP, 07/30/93)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/1/1/2/916112_8989_back.jpg"
"Super Air Zonk","CD Denjin: Rockabilly Tengoku (JP, 07/30/93)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/1/1/2/916112_8989_spine.jpg"
"Super Air Zonk","Super Air Zonk (US, 1993)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/1/1/2/916112_47817_front.jpg"
"Super Air Zonk","Super Air Zonk (US, 1993)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/1/1/2/916112_47817_back.jpg"
"Super Air Zonk","Super Air Zonk (US, 1993)","Box Spine","http://image.gamespotcdn.net/gamespot/images/box/1/1/2/916112_47817_spine.jpg"
"CD Hanafuda Bishoujo Fan Club","CD Hanafuda Bishoujo Fan Club (JP, 11/25/94)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/1/6/8/719168_323737_front.jpg"
