"Title","CoverRegionName","CoverType","CoverURL"
"Arcade Classic No. 3: Galaga / Galaxian","Galaga & Galaxian (JP, 07/14/95)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/7/2/1/585721_1966_front.jpg"
"Arcade Classic No. 3: Galaga / Galaxian","Galaga & Galaxian (JP, 07/14/95)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/7/2/1/585721_1966_back.jpg"
"Arcade Classic No. 3: Galaga / Galaxian","Arcade Classic No. 3: Galaga / Galaxian (US, September 1995)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/7/2/1/585721_46675_front.jpg"
"Arcade Classic No. 3: Galaga / Galaxian","Arcade Classic No. 3: Galaga / Galaxian (US, September 1995)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/7/2/1/585721_46675_back.jpg"
"Arcade Classic No. 3: Galaga / Galaxian","Arcade Classic No. 3: Galaga / Galaxian (EU, 1995)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/7/2/1/585721_86941_front.jpg"
"Arcade Classic No. 3: Galaga / Galaxian","Arcade Classic No. 3: Galaga / Galaxian (EU, 1995)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/7/2/1/585721_86941_back.jpg"
"Arcade Classic No. 4: Defender / Joust","Arcade Classic No. 4: Defender / Joust (US, October 1995)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/8/3/585683_38571_front.jpg"
"Arcade Classic No. 4: Defender / Joust","Arcade Classic No. 4: Defender / Joust (US, October 1995)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/8/3/585683_38571_back.jpg"
"Arcade Classic No. 4: Defender / Joust","Arcade Classic No. 4: Defender / Joust (EU, 1995)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/8/3/585683_222382_front.jpg"
"Arcade Classics: Super Breakout / Battlezone","Arcade Classics: Super Breakout / Battlezone (US, October 1996)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/2/6/585626_38533_front.jpg"
"Arcade Classics: Super Breakout / Battlezone","Arcade Classics: Super Breakout / Battlezone (US, October 1996)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/2/6/585626_38533_back.jpg"
"Aretha","Aretha (JP, 11/16/90)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/8/5/8/579858_20473_front.jpg"
"Aretha","Aretha (JP, 11/16/90)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/8/5/8/579858_20473_back.jpg"
"Aretha II","Aretha II (JP, 09/27/91)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/8/1/569681_7750_front.jpg"
"Aretha III","Aretha III (JP, 10/16/92)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/7/4/8/569748_7751_front.jpg"
"Asmik-kun World II","Asmik-kun World II (JP, 05/24/91)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/8/3/569683_7461_front.jpg"
"Asterix","Asterix (EU, 1993)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/5/8/196658_27824_front.jpg"
"Asterix","Asterix (EU, 1993)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/5/8/196658_27824_back.jpg"
"Asterix & Obelix","Asterix & Obelix (EU, 1995)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/4/7/0/943470_96542_front.jpg"
"Asterix & Obelix","Asterix & Obelix (EU, 1995)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/4/7/0/943470_96542_back.jpg"
"Asteroids","Asteroids (US, February 1992)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/0/7/7/582077_36441_front.jpg"
"Asteroids","Asteroids (US, February 1992)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/0/7/7/582077_36441_back.jpg"
"Asteroids","Asteroids (EU, 1992)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/0/7/7/582077_111013_front.jpg"
"Arcade Classic No. 1: Asteroids / Missile Command","Arcade Classic No. 1: Asteroids / Missile Command (US, July 1995)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/1/3/585613_38525_front.jpg"
"Arcade Classic No. 1: Asteroids / Missile Command","Arcade Classic No. 1: Asteroids / Missile Command (US, July 1995)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/1/3/585613_38525_back.jpg"
"Arcade Classic No. 1: Asteroids / Missile Command","Asteroids / Missile Command (EU, 1995)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/1/3/585613_111012_front.jpg"
"Arcade Classic No. 1: Asteroids / Missile Command","Asteroids / Missile Command (EU, 1995)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/1/3/585613_111012_back.jpg"
"Astro Rabby","Astro Rabby (JP, 10/12/90)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/7/1/9/579719_20850_front.jpg"
"Astro Rabby","Astro Rabby (JP, 10/12/90)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/7/1/9/579719_20850_back.jpg"
"Atomic Punk","Bomber Boy (JP, 08/31/90)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/6/8/196668_76658_front.jpg"
"Atomic Punk","Bomber Boy (JP, 08/31/90)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/6/8/196668_76658_back.jpg"
"Atomic Punk","Atomic Punk (US, October 1991)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/6/8/196668_27826_front.jpg"
"Atomic Punk","Atomic Punk (US, October 1991)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/6/8/196668_27826_back.jpg"
"Atomic Punk","Dynablaster (EU, 1991)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/6/8/196668_81843_front.jpg"
"Atomic Punk","Dynablaster (EU, 1991)","Box Back","http://image.gamespotcdn.net/gamespot/images/box/6/6/8/196668_81843_back.jpg"
"Attack of the Killer Tomatoes","Attack of the Killer Tomatoes (US, January 1992)","Box Front","http://image.gamespotcdn.net/gamespot/images/box/6/1/4/585614_76709_front.jpg"
